nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_02_18,02_02_18,03_02_18,04_02_18,05_02_18,06_02_18,07_02_18,08_02_18,09_02_18,10_02_18,11_02_18,12_02_18,13_02_18,14_02_18,15_02_18,16_02_18,17_02_18,18_02_18,19_02_18,20_02_18,21_02_18,22_02_18,23_02_18,24_02_18,25_02_18,26_02_18,27_02_18,28_02_18,total
Valença,293290307H,Valença,Valença - 293290307H,-13.366,-39.077,Recôncavo,RPGA do Recôncavo Sul,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.2,1.4,0.4,3.0,21.4,3.6,1.2,1.8,0.0,0.0,0.2,0.0,1.8,4.4,1.6,41.8,9.2,96.4
Feira de Santana,A413,Feira de Santana,Feira de Santana - A413,-12.196,-38.967,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61
Periperi,292740820A,Salvador,Salvador (Periperi) - 292740820A,-12.867,-38.458,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.4,0.4,0.6,8.0,5.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.6,0.0,31.41
Mussurunga,292740821A,Salvador,Salvador (Mussurunga) - 292740821A,-12.908,-38.44,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.6,3.8,0.0,0.0,1.0,0.0,0.0,8.2,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.4,0.0,38.4
Fazenda Coutos,292740822A,Salvador,Salvador (Fazenda Coutos) - 292740822A,-12.85,-38.461999999999996,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.4,0.0,1.8,6.4,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.8,0.0,20.01
Itapuã,292740819A,Salvador,Salvador (Itapuã) - 292740819A,-12.948,-38.37,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,6.0,28.0,17.4,6.0,0.0,0.0,0.8,0.0,0.0,8.0,0.0,0.6,0.59,0.2,0.0,0.0,0.0,0.0,0.0,1.4,8.4,0.2,0.0,77.59
Alagoinhas,83249,Alagoinhas,Alagoinhas - 83249,-12.148,-38.426,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,0.0,0.0,2.3,16.8,5.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.71
Tancredo Neves,292740823A,Salvador,Salvador (Tancredo Neves) - 292740823A,-12.945,-38.453,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,1.0,0.0,0.6,1.8,0.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.2,0.0,43.61
Polivalente,292860401A,Santo Amaro,Santo Amaro (Polivalente) - 292860401A,-12.552999999999999,-38.713,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,2.0,6.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Povoado de Pedras,292860402A,Santo Amaro,Santo Amaro (Povoado de Pedras) - 292860402A,-12.55,-38.771,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.2,0.4,14.0,0.2,0.0,0.0,1.6,1.6,0.0,0.0,0.0,1.2,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4
Camaçari,Tiririca,Camaçari,Camaçari - Tiririca,-12.512,-38.068000000000005,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,1.8,0.2,9.8,4.8,6.0,0.2,0.4,0.8,0.0,1.8,4.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.2,37.0
Cruz das Almas,83222,Cruz das Almas,Cruz das Almas - 83222,-12.667,-39.083,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,59.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,3.0,3.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7
Feira de Santana,83221,Feira de Santana,Feira de Santana - 83221,-12.196,-38.967,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
Valença,A444,Valença,Valença - A444,-13.344000000000001,-39.126999999999995,Recôncavo,RPGA do Recôncavo Sul,0.0,0.2,0.0,7.0,1.2,0.0,0.0,0.4,0.0,10.6,0.0,1.2,1.6,1.0,0.6,19.4,2.0,0.4,0.2,0.6,0.0,0.2,0.0,1.2,3.8,2.0,12.8,4.2,70.61
Ondina,83229,Salvador,Salvador (Ondina) - 83229,-13.005,-38.506,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.8,23.0,0.0,8.8,1.4,2.3,6.7,0.0,9.0,1.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.0,0.0,65.4
Centro,292740802A,Salvador,Salvador (Centro) - 292740802A,-12.978,-38.516,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,2.9,0.4,7.7,3.4,0.0,5.3,1.6,1.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,51.46
São tomé de Paripe,292740806A,Salvador,Salvador (São tomé de Paripe) - 292740806A,-12.796,-38.489000000000004,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.4,0.4,0.2,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.4,0.0,28.4
Federação,292740803A,Salvador,Salvador (Federação) - 292740803A,-13.001,-38.510999999999996,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,6.8,9.7,0.0,12.0,0.6,2.4,5.12,0.0,7.9,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,1.4,0.2,62.32
Nova Esperança,292740818A,Salvador,Salvador (Nova Esperança) - 292740818A,-12.860999999999999,-38.368,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2.1,0.0,0.0,4.2,5.7,4.93,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,8.7,1.4,0.0,48.43
Caminho das Árvores,292740815A,Salvador,Salvador (Caminho das Árvores) - 292740815A,-12.977,-38.454,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,1.2,4.0,0.0,6.3,5.3,0.2,2.96,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23,0.0,0.0,47.15
Águas Claras,292740808A,Salvador,Salvador (Águas Claras) - 292740808A,-12.894,-38.442,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.2,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.2,0.0,8.4
Alto do Peru,292740812A,Salvador,Salvador (Alto do Peru) - 292740812A,-12.939,-38.486,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,28.1,0.0,0.0,4.5,0.2,0.2,2.8,0.4,0.59,0.2,3.9,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,81.54
CAB,292740811A,Salvador,Salvador (CAB) - 292740811A,-12.943,-38.421,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,1.6,2.8,0.6,0.59,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,2.2,0.0,23.34
Cosme de Farias,292740816A,Salvador,Salvador (Cosme de Farias) - 292740816A,-12.979000000000001,-38.486,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,21.8,25.2,0.0,7.6,0.2,6.7,2.6,0.0,5.6,0.99,3.35,0.0,0.2,0.0,0.0,0.0,1.2,0.0,0.0,6.7,0.6,0.0,82.74
São Caetano,292740814A,Salvador,Salvador (São Caetano) - 292740814A,-12.94,-38.475,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.7,1.8,1.4,0.8,0.6,0.8,0.4,0.4,0.4,0.4,0.0,1.8,0.6,0.0,0.0,0.0,0.0,0.0,1.8,0.4,0.0,22.9
Pirajá,292740801A,Salvador,Salvador (Pirajá) - 292740801A,-12.899000000000001,-38.459,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,2.9,25.8,0.0,0.0,0.0,1.0,0.0,0.0,9.3,1.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,5.71,0.0,4.9,0.2,0.0,52.21
Valéria,292740817A,Salvador,Salvador (Valéria) - 292740817A,-12.864,-38.438,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.98,0.0,0.6,5.3,0.8,1.97,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,6.75,0.4,0.0,43.54
Santa Terezinha,290650105A,Candeias,Candeias (Santa Terezinha) - 290650105A,-12.647,-38.539,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,15.71,1.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.0,22.71
Centro,290650101A,Candeias,Candeias (Centro) - 290650101A,-12.67,-38.544000000000004,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.8,3.0,1.8,1.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,13.8
Sarandi,290650104A,Candeias,Candeias (Sarandi) - 290650104A,-12.671,-38.531,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.96,1.4,0.6,0.0,0.0,0.0,0.2,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,14.55
Itinga,291920703A,Lauro de Freitas,Lauro de Freitas (Itinga) - 291920703A,-12.892000000000001,-38.336,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.6,10.0,2.6,10.6,0.0,0.0,1.2,0.0,0.0,12.2,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,21.9,2.0,0.0,64.65
Dois de Julho,291120401A,Gandú,Gandú (Dois de Julho) - 291120401A,-13.741,-39.483000000000004,Recôncavo,RPGA do Recôncavo Sul,0.0,0.0,0.0,41.6,1.0,7.5,0.0,0.0,7.67,0.2,8.1,0.39,0.0,0.0,9.1,11.1,1.81,8.16,1.6,0.0,0.0,0.0,0.4,0.2,4.4,6.3,0.8,0.4,110.73
Centro,292060101A,Maragogipe,Maragogipe (Centro) - 292060101A,-12.78,-38.917,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.6,0.4,0.0,3.4,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4
Centro,292250801A,Nazaré,Nazaré (Centro) - 292250801A,-13.032,-39.015,Recôncavo,RPGA do Recôncavo Sul,0.0,0.0,0.0,3.4,0.0,0.0,2.4,5.8,0.2,4.4,0.0,4.1,0.6,0.8,0.0,4.95,1.38,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.58,1.4,0.0,32.61
PC Fazenda Jurema,51346050,Rafael Jambeiro,Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.488,-39.698,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,20.6,0.0,0.0,3.2,0.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,29.51
PC Argoim,51351000,Rafael Jambeiro,Rafael Jambeiro (PC Argoim) - 51351000,-12.587,-39.522,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,25.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,31.01
PC Rio Paratigi,51370000,Santo Estevão,Santo Estevão (PC Rio Paratigi) - 51370000,-12.515,-39.383,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,79.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,83.7
Feira de Santana,PC Rio Branco,Feira de Santana,Feira de Santana - PC Rio Branco,-12.232999999999999,-39.046,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,2.8,3.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,8.9
Abaeté,RN-PR-01,Salvador,Salvador (Abaeté) - RN-PR-01,-12.945,-38.361,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,1.3,6.0,33.0,98.9,0.0,0.0,0.0,0.0,0.0,8.7,0.1,6.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.1,0.0,159.2
Espinheira,,Espinheira,Espinheira,-14.283,-41.758,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,6.0
Cândido Sales,53620000,Cândido Sales,Cândido Sales - 53620000,-15.513,-41.236999999999995,Sudoeste,RPGA do Rio Pardo,0.4,0.0,0.6,38.8,6.0,1.4,29.6,10.6,0.4,2.6,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,1.4,5.6,2.0,0.0,0.0,102.2
Itiruçu,A407,Itiruçu,Itiruçu - A407,-13.526,-40.121,Sudoeste,RPGA do Recôncavo Sul,0.0,0.0,0.0,61.6,0.0,7.4,0.0,0.0,0.6,0.2,16.2,0.0,0.0,0.0,2.4,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.2,3.8,96.01
Hidro,291640103H,Itapetinga,Itapetinga (Hidro) - 291640103H,-15.243,-40.234,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,33.3,0.0,0.2,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91
Ituaçu,83292,Ituaçu,Ituaçu - 83292,-13.812999999999999,-41.3,Sudoeste,RPGA do Rio de Contas,35.5,0.0,2.8,19.7,14.6,0.0,17.2,18.1,20.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.7
Vitória da Conquista,83344,Vitória da Conquista,Vitória da Conquista - 83344,-14.883,-40.8,Sudoeste,RPGA do Rio Pardo,4.8,0.0,9.4,18.2,4.4,0.0,15.5,5.0,0.4,0.0,0.0,0.0,0.0,0.0,5.6,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.5,0.0,0.0,79.2
Brumado,A433,Brumado,Brumado - A433,-14.182,-41.672,Sudoeste,RPGA do Rio de Contas,16.4,0.0,19.4,15.4,18.2,5.6,41.0,0.6,15.0,0.0,0.4,0.0,0.0,0.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,0.0,0.0,140.8
Ipiaú,A445,Ipiaú,Ipiaú - A445,-14.171,-39.693000000000005,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,52.2,0.8,5.2,0.2,23.4,1.6,0.2,13.0,0.4,0.2,0.4,2.4,3.2,1.8,1.0,0.6,0.4,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,107.61
Itapetinga,A446,Itapetinga,Itapetinga - A446,-15.245,-40.23,Sudoeste,RPGA do Rio Pardo,0.0,0.0,2.8,24.0,0.0,2.4,3.2,0.0,2.0,0.6,0.6,0.0,0.0,1.6,0.2,11.2,5.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,0.0,0.0,59.6
Anagé,CO-CL-01,Anagé,Anagé - CO-CL-01,-14.618,-41.15,Sudoeste,RPGA do Rio de Contas,16.3,0.0,6.25,26.75,8.25,0.0,29.5,3.25,33.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,133.05
Centro,293330701A,Vitória da Conquista,Vitória da Conquista (Centro) - 293330701A,-14.852,-40.839,Sudoeste,RPGA do Rio Pardo,13.2,0.0,14.0,16.9,5.2,0.0,11.2,8.1,2.0,0.0,0.8,0.0,0.0,0.0,0.8,3.35,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,13.69,0.0,0.0,90.64
Centro,291710201A,Itororó,Itororó (Centro) - 291710201A,-15.119000000000002,-40.065,Sudoeste,RPGA do Leste,0.2,0.0,0.0,31.9,0.0,6.0,4.2,24.1,6.15,0.0,0.2,0.0,0.0,2.95,3.4,8.3,11.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11.4,2.8,1.6,0.0,114.46
Clerolândia,291640101A,Itapetinga,Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,Sudoeste,RPGA do Rio Pardo,0.0,0.0,2.4,26.2,0.0,2.17,1.8,0.0,1.0,0.0,0.6,0.0,0.0,1.4,0.0,15.2,8.26,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,0.8,0.0,62.81
Recreio,293330702A,Vitória da Conquista,Vitória da Conquista (Recreio) - 293330702A,-14.860999999999999,-40.841,Sudoeste,RPGA do Rio Pardo,8.7,0.0,15.0,14.7,4.2,0.2,12.2,9.1,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,74.6
Patagônia,293330704A,Vitória da Conquista,Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,Sudoeste,RPGA do Rio Pardo,0.8,0.2,23.8,16.3,3.6,0.0,3.7,6.7,0.2,0.0,0.0,0.0,0.0,0.0,1.8,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.91,0.2,0.0,65.42
Barcelar,293330705A,Vitória da Conquista,Vitória da Conquista (Barcelar) - 293330705A,-14.838,-40.856,Sudoeste,RPGA do Rio Pardo,1.0,0.0,19.7,19.7,5.5,0.2,0.6,29.8,5.5,0.0,0.0,0.0,0.0,0.0,4.4,1.77,3.76,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,13.8,0.0,0.0,106.34
Lomantão,293330703A,Vitória da Conquista,Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,Sudoeste,RPGA do Rio Pardo,9.7,0.0,9.8,15.5,4.2,0.0,10.8,6.7,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.42,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.01,0.0,0.0,71.93
Jaguaquara,RS-CL-01,Jaguaquara,Jaguaquara - RS-CL-01,-13.573,-39.941,Sudoeste,RPGA do Recôncavo Sul,0.0,0.0,0.0,90.75,0.0,6.5,0.0,0.0,10.75,0.0,0.0,7.25,0.25,0.0,8.3,4.75,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,131.3
Jequié,CO-CL-03,Jequié,Jequié - CO-CL-03,-13.873,-40.071999999999996,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,78.25,0.0,19.3,0.0,19.25,0.5,0.0,4.75,0.0,0.0,0.0,2.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.55
Vitória da Conquista,PA-CL-01,Vitória da Conquista,Vitória da Conquista - PA-CL-01,-14.886,-40.801,Sudoeste,RPGA do Rio Pardo,2.3,0.0,10.25,20.75,4.0,0.3,15.5,5.0,2.25,0.0,0.0,0.0,0.0,0.0,5.8,1.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,10.0,0.0,0.0,80.15
PCH Cach. da Lixa M,55354000,Jucuruçu,Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.067,-40.069,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1.1,13.1,17.0,69.4,7.8,1.1,13.5,1.6,14.9,2.7,0.0,0.0,0.0,0.0,4.3,24.2,7.8,1.6,0.0,0.0,0.0,0.0,0.0,1.8,15.7,11.9,0.0,0.0,209.5
Caravelas,A405,Caravelas,Caravelas - A405,-17.739,-39.259,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1.2,3.2,18.2,149.2,0.0,0.0,24.4,0.0,1.0,3.8,7.2,0.0,0.2,0.0,0.0,7.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2.6,0.0,0.0,228.4
PCH Colino II M,55355600,Vereda,Vereda (PCH Colino II M) - 55355600,-17.070999999999998,-40.155,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.6,11.3,21.7,33.5,6.9,0.6,11.3,0.3,7.7,1.1,0.0,0.0,0.0,0.0,1.4,12.3,2.3,0.6,0.0,0.0,0.0,0.0,0.0,36.4,27.7,12.2,0.0,0.0,187.9
Ilhéus,A410,Ilhéus,Ilhéus - A410,-14.659,-39.181,Sul,RPGA do Leste,0.0,0.2,0.0,13.8,0.8,0.2,0.2,0.0,0.2,8.2,0.8,9.0,10.2,6.6,10.4,10.2,3.4,6.6,0.2,0.4,0.6,1.2,0.0,1.2,5.6,1.4,0.4,0.6,92.4
Itamaraju,A455,Itamaraju,Itamaraju - A455,-17.171,-39.588,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.4,6.4,58.6,1.8,8.0,60.2,0.2,5.6,6.6,0.0,0.2,0.0,0.0,4.4,2.8,1.2,8.8,0.2,0.0,0.0,0.4,0.0,0.0,18.8,23.2,0.2,0.0,208.0
Rio Cachoeira,291480202H,Itabuna,Itabuna (Rio Cachoeira) - 291480202H,-14.800999999999998,-39.279,Sul,RPGA do Leste,0.0,0.0,0.0,53.0,2.8,0.0,9.2,0.2,23.2,0.0,0.4,0.0,4.6,2.0,8.8,16.8,4.2,2.0,0.0,0.0,0.2,0.0,0.0,0.0,4.8,7.2,7.4,0.4,147.21
Santa Cruz Cabrália,292770505H,Santa Cruz Cabrália,Santa Cruz Cabrália - 292770505H,-16.284000000000002,-39.024,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,32.4,0.2,1.2,4.0,4.4,1.2,0.0,0.0,0.0,0.0,0.0,21.4,2.0,1.2,0.0,0.0,0.0,0.0,4.8,4.6,0.0,12.2,2.6,0.2,0.0,92.4
Itajuípe,,Itajuípe,Itajuípe,-14.674000000000001,-39.376999999999995,Sul,RPGA do Leste,0.0,0.0,0.0,43.4,0.0,22.4,0.4,0.2,2.0,0.6,0.0,0.0,5.6,10.8,11.6,13.6,3.2,0.6,2.0,0.0,0.0,0.0,0.0,0.0,21.6,4.0,0.6,0.0,142.6
Canavieiras,83398,Canavieiras,Canavieiras - 83398,-15.667,-38.95,Sul,RPGA do Rio Pardo,16.6,0.0,0.0,13.4,0.0,0.0,40.2,0.0,2.2,0.0,14.1,0.0,0.0,0.0,21.6,29.9,11.6,0.0,0.0,0.0,0.0,0.9,0.9,0.0,32.9,6.0,0.0,0.0,190.3
Guaratinga,83446,Guaratinga,Guaratinga - 83446,-16.58,-39.78,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,13.0,10.6,0.8,3.4,0.6,0.0,12.5,4.2,0.6,0.0,0.0,0.6,10.0,2.4,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,19.6,0.0,0.0,154.21
Maraú,A438,Maraú,Maraú - A438,-13.907,-38.972,Sul,RPGA do Recôncavo Sul,0.0,0.0,0.0,0.0,0.2,0.0,0.0,9.4,3.2,4.8,1.4,0.0,0.2,0.2,9.8,9.4,1.6,1.4,5.0,0.2,0.0,0.2,0.2,8.2,3.2,0.0,10.6,0.2,69.4
Una,A437,Una,Una - A437,-15.28,-39.091,Sul,RPGA do Leste,0.0,0.0,0.0,25.4,0.2,0.0,0.0,0.2,1.2,6.4,7.8,0.2,0.2,6.2,20.8,5.6,15.6,0.0,1.8,0.2,0.0,0.2,72.8,0.0,53.0,6.6,1.2,0.2,225.8
Porto Seguro,A427,Porto Seguro,Porto Seguro - A427,-16.389,-39.181999999999995,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,3.4,22.2,0.4,0.2,6.0,1.8,23.6,3.6,4.8,0.0,0.2,0.2,5.8,0.8,6.2,0.2,0.2,0.4,0.2,0.0,0.0,0.0,48.0,4.0,1.0,0.2,133.4
Belmonte,A447,Belmonte,Belmonte - A447,-16.085,-39.217,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.4,0.2,0.6,4.0,4.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2
Centro,290560201A,Camacan,Camacan (Centro) - 290560201A,-15.422,-39.495,Sul,RPGA do Rio Pardo,0.0,0.0,0.0,10.6,7.6,4.6,6.6,8.6,25.7,11.98,2.4,0.0,0.0,2.98,3.8,13.6,32.95,4.4,0.0,0.0,0.0,0.0,0.0,0.0,8.89,4.8,1.2,0.0,150.71
